,CIK,Company_Name,Filing,Date,Hedge_FalsePositive
302,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2011-05-10,1
303,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2011-08-10,1
304,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2011-11-09,1
305,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-K,2012-03-15,1
306,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2012-05-08,1
307,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2013-05-07,1
308,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2013-08-06,1
309,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2013-11-05,1
310,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-K,2014-03-11,1
311,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2014-05-06,1
312,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2014-08-06,1
313,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2014-11-06,1
314,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-K,2015-03-10,1
315,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2015-05-08,1
316,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2015-08-07,1
317,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2015-11-06,1
318,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-K,2016-03-14,1
319,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2016-05-09,1
320,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2016-08-08,1
321,4969,AMERICAN EXPRESS CREDIT CORP (CIK 0000004969),10-Q,2016-11-07,1
322,5187,WYETH (CIK 0000005187),10-Q,2009-05-07,1
323,5187,WYETH (CIK 0000005187),10-Q,2009-08-06,1
324,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2002-03-25,1
325,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2003-03-14,1
326,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2004-03-03,1
327,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2005-02-25,1
328,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2006-02-24,1
329,836102,AMERICAN STANDARD COMPANIES INC (CIK 0000836102),10-K,2007-02-26,1
330,836102,TRANE INC. (CIK 0000836102),10-K,2008-02-20,1
331,5907,AT&T CORP (CIK 0000005907),10-K,2002-04-01,1
332,5907,AT&T CORP (CIK 0000005907),10-K/A,2002-05-03,1
333,5907,AT&T CORP (CIK 0000005907),10-Q,2003-08-12,1
334,5907,AT&T CORP (CIK 0000005907),10-Q,2003-11-12,1
335,5907,AT&T CORP (CIK 0000005907),10-K,2004-03-15,1
336,5907,AT&T CORP (CIK 0000005907),10-Q,2004-05-10,1
337,5907,AT&T CORP (CIK 0000005907),10-Q,2004-08-04,1
338,5907,AT&T CORP (CIK 0000005907),10-Q,2004-11-05,1
339,5907,AT&T CORP (CIK 0000005907),10-K,2005-03-10,1
340,5981,AMERICAN VANGUARD CORP (AVD) (CIK 0000005981),10-K,2015-02-27,1
341,5981,AMERICAN VANGUARD CORP (AVD) (CIK 0000005981),10-K,2016-03-02,1
342,318154,AMGEN INC (AMGN) (CIK 0000318154),10-Q,2013-08-06,1
343,318154,AMGEN INC (AMGN) (CIK 0000318154),10-Q,2013-10-29,1
344,318154,AMGEN INC (AMGN) (CIK 0000318154),10-K,2014-02-24,1
345,318154,AMGEN INC (AMGN) (CIK 0000318154),10-K,2015-02-19,1
346,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2000-07-31,1
347,6207,AMREP CORP (AXR) (CIK 0000006207),10-K/A,2001-08-14,1
348,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2002-07-29,1
349,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2003-07-29,1
350,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2004-07-23,1
351,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2005-07-28,1
352,6207,AMREP CORP (AXR) (CIK 0000006207),10-K/A,2005-08-03,1
353,6207,AMREP CORP (AXR) (CIK 0000006207),10-K,2006-07-27,1
354,6207,AMREP CORP. (AXR) (CIK 0000006207),10-K,2007-07-16,1
355,6207,AMREP CORP. (AXR) (CIK 0000006207),10-K,2008-07-14,1
356,6207,AMREP CORP. (AXR) (CIK 0000006207),10-K,2009-07-14,1
357,6207,AMREP CORP. (AXR) (CIK 0000006207),10-K,2010-07-21,1
358,3133,AMSOUTH BANCORPORATION (CIK 0000003133),10-K,2002-03-28,1
359,3133,AMSOUTH BANCORPORATION (CIK 0000003133),10-Q,2002-04-30,1
360,3133,AMSOUTH BANCORPORATION (CIK 0000003133),10-K,2005-03-15,1
361,3133,AMSOUTH BANCORPORATION (CIK 0000003133),10-K,2006-03-10,1
362,310569,ANHEUSER BUSCH COMPANIES INC (CIK 0000310569),10-K,2003-03-26,1
363,310569,ANHEUSER BUSCH COMPANIES INC (CIK 0000310569),10-K,2004-03-11,1
364,310569,"ANHEUSER-BUSCH COMPANIES, INC. (CIK 0000310569)",10-K,2005-03-10,1
365,310569,"ANHEUSER-BUSCH COMPANIES, INC. (CIK 0000310569)",10-K,2006-03-09,1
366,310569,"ANHEUSER-BUSCH COMPANIES, INC. (CIK 0000310569)",10-K,2007-03-01,1
367,310569,"ANHEUSER-BUSCH COMPANIES, INC. (CIK 0000310569)",10-K,2008-02-29,1
368,6845,APOGEE ENTERPRISES INC (APOG) (CIK 0000006845),10-K,2009-04-29,1
369,6845,APOGEE ENTERPRISES INC (APOG) (CIK 0000006845),10-K,2010-04-28,1
370,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2011-04-27,1
371,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2012-04-30,1
372,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2013-05-16,1
373,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2014-04-30,1
374,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2015-04-29,1
375,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2016-04-25,1
376,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2017-04-28,1
377,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2018-04-30,1
378,6845,"APOGEE ENTERPRISES, INC. (APOG) (CIK 0000006845)",10-K,2019-04-26,1
379,4904,"AMERICAN ELECTRIC POWER CO INC (AEP, AEP-PB) (CIK 0000004904)",10-K,2016-02-24,1
380,4904,"AMERICAN ELECTRIC POWER CO INC (AEP, AEP-PB) (CIK 0000004904)",10-K,2017-02-28,1
381,320193,APPLE COMPUTER INC (AAPL) (CIK 0000320193),10-K,2004-12-03,1
382,320193,APPLE COMPUTER INC (AAPL) (CIK 0000320193),10-Q,2005-02-01,1
383,320193,APPLE COMPUTER INC (AAPL) (CIK 0000320193),10-Q,2005-05-04,1
384,320193,APPLE COMPUTER INC (AAPL) (CIK 0000320193),10-Q,2005-08-03,1
385,320193,APPLE COMPUTER INC (AAPL) (CIK 0000320193),10-K,2005-12-01,1
386,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2003-01-14,1
387,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2003-04-11,1
388,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2003-07-11,1
389,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2003-07-11,1
390,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2003-10-24,1
391,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K/A,2003-11-03,1
392,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2004-01-14,1
393,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2004-04-12,1
394,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2004-07-09,1
395,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2004-07-09,1
396,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2004-10-29,1
397,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2004-10-29,1
398,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-Q,2005-07-07,1
399,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2005-11-10,1
400,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2005-11-10,1
401,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2006-11-29,1
402,6955,ACTUANT CORP (EPAC) (CIK 0000006955),10-K,2006-11-29,1
403,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2002-11-14,1
404,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2003-03-27,1
405,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2003-05-14,1
406,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2003-08-13,1
407,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2003-11-13,1
408,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2004-03-15,1
409,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2004-05-07,1
410,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2005-03-16,1
411,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2006-02-27,1
412,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2007-02-23,1
413,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2008-02-08,1
414,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2008-04-24,1
415,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2008-07-23,1
416,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2008-10-22,1
417,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2009-02-26,1
418,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2009-04-29,1
419,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2009-07-29,1
420,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2009-10-28,1
421,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2010-02-03,1
422,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2010-05-03,1
423,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2010-07-28,1
424,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2010-07-28,1
425,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2010-10-28,1
426,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2011-02-02,1
427,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2011-04-27,1
428,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2011-07-27,1
429,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2011-10-26,1
430,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2012-02-01,1
431,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2012-05-01,1
432,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2012-07-30,1
433,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2012-10-31,1
434,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2013-02-07,1
435,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2013-07-24,1
436,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2013-10-30,1
437,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2014-02-05,1
438,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2014-05-06,1
439,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2014-10-29,1
440,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2015-02-05,1
441,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2015-04-30,1
442,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2015-07-28,1
443,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2015-10-28,1
444,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2016-02-05,1
445,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2016-05-03,1
446,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2016-08-02,1
447,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2016-11-03,1
448,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2017-02-07,1
449,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2017-05-04,1
450,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2017-08-03,1
451,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2017-11-02,1
452,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2018-02-06,1
453,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2018-05-03,1
454,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2018-08-02,1
455,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2018-11-01,1
456,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2019-02-07,1
457,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2019-05-02,1
458,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2019-08-01,1
459,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-Q,2019-11-07,1
460,7536,ARROW ELECTRONICS INC (ARW) (CIK 0000007536),10-K,2020-02-13,1
461,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2013-05-02,1
462,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2013-05-02,1
463,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2013-08-01,1
464,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2013-08-01,1
465,1305014,ASHLAND INC. (CIK 0001305014),10-K,2013-11-27,1
466,1305014,ASHLAND INC. (CIK 0001305014),10-K,2013-11-27,1
467,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2014-05-01,1
468,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2014-05-01,1
469,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2014-08-01,1
470,1305014,ASHLAND INC. (CIK 0001305014),10-Q,2014-08-01,1
471,1305014,ASHLAND INC. (CIK 0001305014),10-K,2014-11-24,1
472,1305014,ASHLAND INC. (CIK 0001305014),10-K,2014-11-24,1
473,1305014,ASHLAND INC. (CIK 0001305014),10-K,2015-11-20,1
474,1305014,ASHLAND INC. (CIK 0001305014),10-K,2015-11-20,1
475,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2003-03-19,1
476,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2003-03-19,1
477,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2003-07-31,1
478,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2003-07-31,1
479,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2003-10-30,1
480,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2003-10-30,1
481,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2004-02-06,1
482,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2004-02-06,1
483,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2004-04-28,1
484,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2004-04-28,1
485,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2004-07-29,1
486,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2004-07-29,1
487,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2004-10-27,1
488,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2005-02-15,1
489,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2005-05-05,1
490,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2005-07-29,1
491,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2005-10-27,1
492,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2006-02-10,1
493,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2006-05-03,1
494,1004155,AGL RESOURCES INC (CIK 0001004155),10-K/A,2006-06-01,1
495,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2006-08-02,1
496,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2006-10-26,1
497,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2007-02-07,1
498,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2007-02-07,1
499,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-05-02,1
500,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-05-02,1
501,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-08-02,1
502,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-08-02,1
503,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-11-01,1
504,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2007-11-01,1
505,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2008-02-07,1
506,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2008-02-07,1
507,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2009-04-29,1
508,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2009-04-29,1
509,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2011-08-03,1
510,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2011-08-03,1
511,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2012-02-22,1
512,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2012-05-01,1
513,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2012-08-01,1
514,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2012-11-01,1
515,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2012-11-01,1
516,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2013-02-06,1
517,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2013-04-30,1
518,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2013-07-31,1
519,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2013-10-30,1
520,1004155,AGL RESOURCES INC (CIK 0001004155),10-Q,2013-10-30,1
521,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2014-02-06,1
522,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2014-02-06,1
523,1004155,AGL RESOURCES INC (CIK 0001004155),10-K/A,2014-11-07,1
524,1004155,AGL RESOURCES INC (CIK 0001004155),10-K/A,2014-11-07,1
525,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2015-02-12,1
526,1004155,AGL RESOURCES INC (CIK 0001004155),10-K,2015-02-12,1
527,744187,REX STORES CORP (REX) (CIK 0000744187),10-K,2004-04-15,1
528,744187,REX STORES CORP (REX) (CIK 0000744187),10-K,2005-04-14,1
529,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2001-04-02,1
530,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2002-03-29,1
531,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2002-05-14,1
532,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2002-07-31,1
533,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2002-10-31,1
534,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2003-02-28,1
535,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2004-03-26,1
536,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2004-05-17,1
537,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2004-08-13,1
538,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2004-11-12,1
539,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2005-03-30,1
540,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2005-05-16,1
541,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K/A,2005-08-09,1
542,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2005-08-15,1
543,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2005-11-14,1
544,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2006-03-31,1
545,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2006-05-12,1
546,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2006-08-11,1
547,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2006-11-14,1
548,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2007-03-16,1
549,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2007-05-10,1
550,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2007-08-09,1
551,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2007-11-09,1
552,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2008-03-14,1
553,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2008-05-12,1
554,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2008-08-11,1
555,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2008-11-10,1
556,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2009-03-13,1
557,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2009-05-08,1
558,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2009-08-07,1
559,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2009-11-09,1
560,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-K,2010-03-15,1
561,201653,DIALYSIS CORP OF AMERICA (CIK 0000201653),10-Q,2010-05-10,1
562,8643,MEDICORE INC (CIK 0000008643),10-Q,2002-05-14,1
563,8643,MEDICORE INC (CIK 0000008643),10-Q,2002-08-12,1
564,8643,MEDICORE INC (CIK 0000008643),10-Q,2002-11-08,1
565,8643,MEDICORE INC (CIK 0000008643),10-K,2004-03-30,1
566,8643,MEDICORE INC (CIK 0000008643),10-Q,2004-05-17,1
567,8643,MEDICORE INC (CIK 0000008643),10-Q,2004-08-13,1
568,8643,MEDICORE INC (CIK 0000008643),10-Q,2004-11-12,1
569,8643,MEDICORE INC (CIK 0000008643),10-K,2005-03-31,1
570,8643,MEDICORE INC (CIK 0000008643),10-Q,2005-05-16,1
571,8643,MEDICORE INC (CIK 0000008643),10-K/A,2005-08-09,1
572,8643,MEDICORE INC (CIK 0000008643),10-Q,2005-08-15,1
573,701650,AVIALL INC (CIK 0000701650),10-K,2004-03-15,1
574,701650,AVIALL INC (CIK 0000701650),10-Q,2004-07-29,1
575,701650,AVIALL INC (CIK 0000701650),10-Q,2004-11-03,1
576,701650,AVIALL INC (CIK 0000701650),10-K,2005-03-16,1
577,701650,AVIALL INC (CIK 0000701650),10-K,2006-03-03,1
578,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2002-09-26,1
579,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2002-11-12,1
580,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2003-01-27,1
581,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2003-05-12,1
582,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2003-09-16,1
583,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2004-02-13,1
584,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2004-05-18,1
585,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2004-09-08,1
586,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2005-09-13,1
587,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2006-08-30,1
588,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2006-08-30,1
589,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2007-08-29,1
590,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2007-08-29,1
591,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2008-08-27,1
592,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2008-08-27,1
593,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2008-08-27,1
594,8858,AVNET INC (AVT) (CIK 0000008858),10-Q,2009-05-05,1
595,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2009-08-25,1
596,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2010-08-13,1
597,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2011-08-12,1
598,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2012-08-10,1
599,8858,AVNET INC (AVT) (CIK 0000008858),10-K,2013-08-09,1
600,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2001-11-02,1
601,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K,2002-03-18,1
602,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K/A,2002-08-12,1
603,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q/A,2002-08-12,1
604,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K,2003-02-26,1
605,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2004-04-30,1
606,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2004-07-30,1
607,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2004-10-29,1
608,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K,2005-03-02,1
609,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2009-05-05,1
610,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2009-07-30,1
611,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2009-10-29,1
612,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K,2010-02-25,1
613,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2010-04-30,1
614,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2010-07-29,1
615,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2010-10-28,1
616,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-K,2011-02-24,1
617,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2011-05-03,1
618,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2011-07-28,1
619,8868,AVON PRODUCTS INC (AVP) (CIK 0000008868),10-Q,2011-10-27,1
